"","PC1","PC2","PC3"
"point11.14.ectopterygoid.resids_point1.2.lower.jaw.length.resids",0.0142936720464209,-0.023537417389742,0.00817741594049803
"point11.14.ectopterygoid.resids_point8.9.dentigerous.arm.depth.resids",-0.00532002659717367,0.00925096625191054,0.00152492323871504
"point11.14.ectopterygoid.resids_point2.11.palatine.height.resids",0.0115792633021589,-0.0399817233952599,-0.0159556771128304
"point11.14.ectopterygoid.resids_point2.3.jaw.closing.inlever.resids",0.00684992868134922,-0.0199945960152551,-0.00424601277500221
"point11.14.ectopterygoid.resids_point15.16.cranial.height.resids",-0.00793398218281599,0.00595590504720947,-0.000545650422944959
"point11.14.ectopterygoid.resids_point14.15.orbit.diameter.resids",-0.00431021643677826,0.0416924140053324,-0.00925195227763969
"point11.14.ectopterygoid.resids_point2.18.suspensorium.length.resids",0.0112274149793805,0.00185874782395321,-0.000133753120640919
"point11.14.ectopterygoid.resids_point9.10.ascending.proess.length.resids",0.0276048825986796,-0.0769880856177703,0.00122717041970356
"point11.14.ectopterygoid.resids_point2.4.opening.inlever.resids",-0.0160352692882091,0.0998494209406916,0.00521213557734865
"point11.14.ectopterygoid.resids_point12.19.nasal.tissue.protrusion.resids",-0.0587251748539697,0.0289353328117418,-0.0162037891937202
"point11.14.ectopterygoid.resids_point11.14.ectopterygoid.resids",-0.0147297038914886,-0.010964112950116,0.0197702743517496
"point11.14.ectopterygoid.resids_point16.18.head.depth.resids",-0.00791877442413476,0.0171198405214796,0.000778257658295458
"point11.14.ectopterygoid.resids_point12.13.maxillary.head.protrusion.resids",0.0138521398322909,0.0393354234436573,0.00296238012584621
"point11.14.ectopterygoid.resids_point6.11.maxilla.length.resids",0.0115964320379595,-0.0223578217795512,-0.00354781600475411
"point11.14.ectopterygoid.resids_point11.13.maxillary.head.height.resids",0.0216504950920489,0.15977965753082,0.00402330118770022
"point11.14.ectopterygoid.resids_point17.18.pelvic.girdle.length.resids",-0.0114855744876233,-0.0545126297608356,0.00563682753481849
"point16.18.head.depth.resids_point5.8.dentigerous.arm.width.resids",-0.00088438687219724,-0.0391997946554904,0.0136011296348527
"point16.18.head.depth.resids_point7.5.dentigerous.arm.base.resids",-0.00914126605430864,0.0105037137080791,-0.00455311962072785
"point16.18.head.depth.resids_point1.2.lower.jaw.length.resids",-0.00319106042480248,-0.0138047185412674,-0.000626030722346204
"point16.18.head.depth.resids_point8.9.dentigerous.arm.depth.resids",-0.0037692135004517,0.000827204464371181,0.00207710010429402
"point16.18.head.depth.resids_point2.11.palatine.height.resids",-0.00491737061657489,-0.0203472288131389,-0.000856029433671374
"point16.18.head.depth.resids_point2.3.jaw.closing.inlever.resids",-0.00357556889985872,-0.00839520719538479,0.00389478725323777
"point16.18.head.depth.resids_point15.16.cranial.height.resids",-0.00189833857094369,-0.00931491504263592,-0.000997661063611218
"point16.18.head.depth.resids_point14.15.orbit.diameter.resids",-0.00175808788722034,-0.00354311560796424,0.000113714181550576
"point16.18.head.depth.resids_point2.18.suspensorium.length.resids",-0.000561686266858026,0.000883674327377922,-0.000750608093387369
"point16.18.head.depth.resids_point9.10.ascending.proess.length.resids",-0.000488608979451257,-0.0196779284808806,0.00218379451998568
"point16.18.head.depth.resids_point2.4.opening.inlever.resids",0.00493606901344041,-0.00685603118566944,-0.00140048488800903
"point16.18.head.depth.resids_point12.19.nasal.tissue.protrusion.resids",-0.00240335905821234,-0.0371662758336167,0.00542746788706937
"point16.18.head.depth.resids_point11.14.ectopterygoid.resids",-0.00791877442413476,0.0171198405214796,0.000778257658295458
"point16.18.head.depth.resids_point16.18.head.depth.resids",-0.00309511370261527,-0.00725224557137969,0.00103782599012069
"point16.18.head.depth.resids_point12.13.maxillary.head.protrusion.resids",-0.0029341300649153,-0.00407119035690517,-0.00113657046568308
"point16.18.head.depth.resids_point6.11.maxilla.length.resids",-0.0045662328653373,-0.022250612954815,-0.00332768132114444
"point16.18.head.depth.resids_point11.13.maxillary.head.height.resids",-0.0298161809288521,-0.02374405700305,-0.0159585035198856
"point16.18.head.depth.resids_point17.18.pelvic.girdle.length.resids",-0.00170491887347608,-0.00553979080022237,-0.0026704772254858
"point12.13.maxillary.head.protrusion.resids_point5.8.dentigerous.arm.width.resids",7.46686656802476e-05,-0.0317061764286487,-0.00656901440268234
"point12.13.maxillary.head.protrusion.resids_point7.5.dentigerous.arm.base.resids",0.0137876563163759,-0.028388328099766,0.00439048779168983
"point12.13.maxillary.head.protrusion.resids_point1.2.lower.jaw.length.resids",0.0153836011109921,-0.054344021752874,0.000634781079984882
"point12.13.maxillary.head.protrusion.resids_point8.9.dentigerous.arm.depth.resids",0.0113839429885397,-0.115937339791161,-0.018343330869718
"point12.13.maxillary.head.protrusion.resids_point2.11.palatine.height.resids",0.00804799111434458,-0.0158311254101226,-0.0150005420747267
"point12.13.maxillary.head.protrusion.resids_point2.3.jaw.closing.inlever.resids",0.019804762452646,-0.118558017287258,-0.0255202167710546
"point12.13.maxillary.head.protrusion.resids_point15.16.cranial.height.resids",-0.0190268464944215,-0.017381027179115,0.00663159869862035
"point12.13.maxillary.head.protrusion.resids_point14.15.orbit.diameter.resids",-0.00246978341172925,-0.00290728826263402,-0.00252354375510408
"point12.13.maxillary.head.protrusion.resids_point2.18.suspensorium.length.resids",0.0240767900437962,0.0218262924396268,0.028177038541445
"point12.13.maxillary.head.protrusion.resids_point9.10.ascending.proess.length.resids",0.0219029979173626,0.107163297264971,0.00849056901763365
"point12.13.maxillary.head.protrusion.resids_point2.4.opening.inlever.resids",0.0955671246446319,-0.21696453127315,-0.0274468941111553
"point12.13.maxillary.head.protrusion.resids_point12.19.nasal.tissue.protrusion.resids",-0.132139355685654,-0.0965926368312139,0.0222730726076956
"point12.13.maxillary.head.protrusion.resids_point11.14.ectopterygoid.resids",0.0138521398322909,0.0393354234436573,0.00296238012584621
"point12.13.maxillary.head.protrusion.resids_point16.18.head.depth.resids",-0.0029341300649153,-0.00407119035690517,-0.00113657046568308
"point12.13.maxillary.head.protrusion.resids_point12.13.maxillary.head.protrusion.resids",0.00959650094013311,0.0983175634167381,-0.0172077042563266
"point12.13.maxillary.head.protrusion.resids_point6.11.maxilla.length.resids",0.0136051740463601,-0.0395618947370386,0.000882356688392391
"point12.13.maxillary.head.protrusion.resids_point11.13.maxillary.head.height.resids",-0.0632751663184915,-0.0089319935209466,0.0191626590610126
"point12.13.maxillary.head.protrusion.resids_point17.18.pelvic.girdle.length.resids",0.00331867716873984,-0.0687212486328034,-0.00612479645335419
"point6.11.maxilla.length.resids_point5.8.dentigerous.arm.width.resids",-0.00155094972410854,0.00331803499635845,0.000486066684660359
"point6.11.maxilla.length.resids_point7.5.dentigerous.arm.base.resids",0.00798413721628631,-0.0204974725809352,-0.000534743855926453
"point6.11.maxilla.length.resids_point1.2.lower.jaw.length.resids",0.00623546475344932,0.00364826775610966,-0.00479208848328983
"point6.11.maxilla.length.resids_point8.9.dentigerous.arm.depth.resids",-0.0028016462718115,-0.00423516096232121,0.00225988416511933
"point6.11.maxilla.length.resids_point2.11.palatine.height.resids",0.00212905663264669,-0.0314939750383126,0.000933321318363703
"point6.11.maxilla.length.resids_point2.3.jaw.closing.inlever.resids",0.00269981484189144,-0.0328484135453399,0.000551760357426451
"point6.11.maxilla.length.resids_point15.16.cranial.height.resids",-0.0089566759314627,-0.0164583616208847,0.00468431117666657
"point6.11.maxilla.length.resids_point14.15.orbit.diameter.resids",-0.00158762261725499,-0.0259196214614158,0.0037072398822021
"point6.11.maxilla.length.resids_point2.18.suspensorium.length.resids",0.0105208984671525,-0.0101882644809272,0.00331090636757569
"point6.11.maxilla.length.resids_point9.10.ascending.proess.length.resids",-0.00303057616767157,-0.0164869353198094,-0.00519277606869167
"point6.11.maxilla.length.resids_point2.4.opening.inlever.resids",0.0130999094142313,-0.0101048775098206,-0.00129838210476064
"point6.11.maxilla.length.resids_point12.19.nasal.tissue.protrusion.resids",-0.0541445943679206,0.0207099716710706,0.017814888908366
"point6.11.maxilla.length.resids_point11.14.ectopterygoid.resids",0.0115964320379595,-0.0223578217795512,-0.00354781600475411
"point6.11.maxilla.length.resids_point16.18.head.depth.resids",-0.0045662328653373,-0.022250612954815,-0.00332768132114444
"point6.11.maxilla.length.resids_point12.13.maxillary.head.protrusion.resids",0.0136051740463601,-0.0395618947370386,0.000882356688392391
"point6.11.maxilla.length.resids_point6.11.maxilla.length.resids",0.00243716684408604,-0.0249313251502474,7.72780875656769e-05
"point6.11.maxilla.length.resids_point11.13.maxillary.head.height.resids",0.0112214358074146,0.0455441787714655,-0.0046050610458215
"point6.11.maxilla.length.resids_point17.18.pelvic.girdle.length.resids",-0.0122910223168395,-0.0149145911413842,-0.000682000203469611
"point11.13.maxillary.head.height.resids_point5.8.dentigerous.arm.width.resids",-0.0406230878518745,0.0470162307796201,-0.00575796170795858
"point11.13.maxillary.head.height.resids_point7.5.dentigerous.arm.base.resids",-0.0108713157497408,-0.0121310585027958,0.00948197904224734
"point11.13.maxillary.head.height.resids_point1.2.lower.jaw.length.resids",-0.00850194428460749,0.00760282365597393,-0.000192617599643678
"point11.13.maxillary.head.height.resids_point8.9.dentigerous.arm.depth.resids",-0.0150750332692721,-0.0674724330729364,0.000621518701794097
"point11.13.maxillary.head.height.resids_point2.11.palatine.height.resids",0.0119912482874813,0.0593161438527073,0.0121483396961742
"point11.13.maxillary.head.height.resids_point2.3.jaw.closing.inlever.resids",-0.0155977739925632,0.0405059057028414,0.000787027422843764
"point11.13.maxillary.head.height.resids_point15.16.cranial.height.resids",-0.0130144204827521,0.00490865610554203,0.00168626778354018
"point11.13.maxillary.head.height.resids_point14.15.orbit.diameter.resids",-0.0441777856789412,0.00493980898131216,0.00578489462789679
"point11.13.maxillary.head.height.resids_point2.18.suspensorium.length.resids",0.0107891768999667,-0.00656376927950528,0.00275178107887843
"point11.13.maxillary.head.height.resids_point9.10.ascending.proess.length.resids",-0.0364586004294934,0.016788439856538,-0.0300515582265197
"point11.13.maxillary.head.height.resids_point2.4.opening.inlever.resids",-0.195296563227885,-0.0862775016533037,-0.0839946289785568
"point11.13.maxillary.head.height.resids_point12.19.nasal.tissue.protrusion.resids",0.285651583471873,0.0884589614611288,-0.0913373703438005
"point11.13.maxillary.head.height.resids_point11.14.ectopterygoid.resids",0.0216504950920489,0.15977965753082,0.00402330118770022
"point11.13.maxillary.head.height.resids_point16.18.head.depth.resids",-0.0298161809288521,-0.02374405700305,-0.0159585035198856
"point11.13.maxillary.head.height.resids_point12.13.maxillary.head.protrusion.resids",-0.0632751663184915,-0.0089319935209466,0.0191626590610126
"point11.13.maxillary.head.height.resids_point6.11.maxilla.length.resids",0.0112214358074146,0.0455441787714655,-0.0046050610458215
"point11.13.maxillary.head.height.resids_point11.13.maxillary.head.height.resids",0.579046393176655,-0.0208261929674533,-0.209181374744976
"point11.13.maxillary.head.height.resids_point17.18.pelvic.girdle.length.resids",-0.102309524484616,-0.00323902555195268,0.0250187006180324
"point17.18.pelvic.girdle.length.resids_point5.8.dentigerous.arm.width.resids",0.00431705600103071,-0.0439383363499686,0.000116960329664186
"point17.18.pelvic.girdle.length.resids_point7.5.dentigerous.arm.base.resids",-0.00366797660537292,0.00462926413583907,0.00281529129485497
"point17.18.pelvic.girdle.length.resids_point1.2.lower.jaw.length.resids",-0.0106694545460627,-0.0145611321914167,-0.000974365261772452
"point17.18.pelvic.girdle.length.resids_point8.9.dentigerous.arm.depth.resids",-0.00497226788574856,0.00919291435583796,-0.00344050737554454
"point17.18.pelvic.girdle.length.resids_point2.11.palatine.height.resids",-0.0091837483715002,-0.00904375678867959,0.000724877608959362
"point17.18.pelvic.girdle.length.resids_point2.3.jaw.closing.inlever.resids",-0.00712108065687159,0.0175858256767775,3.47430900134448e-05
"point17.18.pelvic.girdle.length.resids_point15.16.cranial.height.resids",-0.00815282877363701,-0.00247400638408507,0.0071035817946513
"point17.18.pelvic.girdle.length.resids_point14.15.orbit.diameter.resids",6.47705503876025e-05,0.0217342628979882,-0.00199408233912012
"point17.18.pelvic.girdle.length.resids_point2.18.suspensorium.length.resids",-0.0406040152787721,-0.0109736280960029,0.0063905027128133
"point17.18.pelvic.girdle.length.resids_point9.10.ascending.proess.length.resids",0.0346745474993632,-0.0238518520524037,-0.000400913646716171
"point17.18.pelvic.girdle.length.resids_point2.4.opening.inlever.resids",-0.00598581733270548,-0.00597433690019867,-0.00819363144896024
"point17.18.pelvic.girdle.length.resids_point12.19.nasal.tissue.protrusion.resids",0.00949139786346732,-0.13164135437262,-0.0152782282741047
"point17.18.pelvic.girdle.length.resids_point11.14.ectopterygoid.resids",-0.0114855744876233,-0.0545126297608356,0.00563682753481849
"point17.18.pelvic.girdle.length.resids_point16.18.head.depth.resids",-0.00170491887347608,-0.00553979080022237,-0.0026704772254858
"point17.18.pelvic.girdle.length.resids_point12.13.maxillary.head.protrusion.resids",0.00331867716873984,-0.0687212486328034,-0.00612479645335419
"point17.18.pelvic.girdle.length.resids_point6.11.maxilla.length.resids",-0.0122910223168395,-0.0149145911413842,-0.000682000203469611
"point17.18.pelvic.girdle.length.resids_point11.13.maxillary.head.height.resids",-0.102309524484616,-0.00323902555195268,0.0250187006180324
"point17.18.pelvic.girdle.length.resids_point17.18.pelvic.girdle.length.resids",0.0470606734908681,0.0363476340424101,0.0066566274774023
