"ID","point5.8.dentigerous.arm.width.resids","point7.5.dentigerous.arm.base.resids","point1.2.lower.jaw.length.resids","point8.9.dentigerous.arm.depth.resids","point2.11.palatine.height.resids","point2.3.jaw.closing.inlever.resids","point15.16.cranial.height.resids","point14.15.orbit.diameter.resids","point2.18.suspensorium.length.resids","point9.10.ascending.proess.length.resids","point2.4.opening.inlever.resids","point12.19.nasal.tissue.protrusion.resids","point11.14.ectopterygoid.resids","point16.18.head.depth.resids","point12.13.maxillary.head.protrusion.resids","point6.11.maxilla.length.resids","point11.13.maxillary.head.height.resids","point17.18.pelvic.girdle.length.resids","population","species.x"
"P_42",0.0900478603484176,0.00014146309048113,0.0489879980440885,-0.000106871657884649,-0.00482507299798463,0.103834873750706,0.0711391526904774,-0.0384750059331554,-0.1278150591231,0.101251341461739,-0.11575516714809,0.452999944312296,0.193346520253172,0.016643539754003,-0.057748064413144,-0.0260492474969899,-0.273771641891095,0.0268608136321898,"SPP","variegatus"
"P_34",0.125945763064579,0.0229256957040947,-0.00897420392130348,0.0359364783603054,0.0270420781170988,0.0418538293012319,0.1235712374105,0.071687745439196,-0.102279518571645,0.13995468283547,-0.0752217191769526,-0.313928154074464,0.0561779570791777,0.00575800697787576,0.058895329342652,0.00200196927672786,0.0507673003370817,0.0520601348494759,"SPP","variegatus"
"P_27",0.0867735171320961,0.0486632859570566,0.023470769143791,0.0306335204358233,-0.0687394735370693,-0.087580350670926,-0.197604609088526,-0.00280072101039728,-0.0511434291645742,0.00974184549724445,0.120173564241366,-0.090243320815107,0.245545536437607,-0.0297675612578489,-0.00756740115138625,-0.028743733623238,0.132805590081465,-0.128304250946269,"SPP","variegatus"
"P_21",0.0750936400726067,0.0689332112495706,0.0548113292461973,0.124686441829785,-0.0224010891993334,0.049695184010986,0.127329505417538,-0.0153559524766483,-0.0990521086713531,0.0132946909787717,-0.146773931293971,-0.272931459588952,0.384012053647744,0.0205500925904203,0.111330904769179,-0.0455240670624072,0.137824444032242,0.0476940470841462,"SPP","variegatus"
"P_18",0.131979632504273,0.0497044204810378,0.0660459469939677,-0.0207541854024417,0.0676732857817362,0.105230734451454,-0.000810007047215899,0.0651792225367817,-0.0243569424932936,0.257890833181362,0.176290080724623,0.372306544399846,0.275813514896361,0.0334346659424445,0.171019499191907,0.00814353573026134,-0.273163753702782,0.0808195871269234,"SPP","variegatus"
"P_10",0.0585404379148749,-0.035806427127355,-0.0155889335850066,-0.109253096243762,-0.0124315566838333,-0.0394669017468086,-0.0638483216373328,-0.0286805926760646,-0.0933536769548785,0.204253776145431,0.0892058460192285,-0.048865161174638,0.101272033649643,-0.0527491060257795,-0.0224373466533424,-0.0697701486908316,0.0631075622236894,0.0480659105092383,"SPP","variegatus"
"P_09",0.112618180319039,-0.0326451018952047,-0.0179341831247388,-0.0067845218439679,-0.0434928927207818,0.0330201584298749,-0.0249484701991307,-0.0372974286149557,-0.0191794377902081,0.194332718804069,0.0811351161438011,-0.284654606374664,0.0406281372506317,-0.0255275146959052,0.0229289912988641,0.0258142176845272,-0.0803829307928728,-0.0449664578353447,"SPP","variegatus"
"P_06",0.0489775384686756,0.0424964772087257,0.0500155838748764,0.0592495357668512,0.0576779791523722,0.107134275878778,0.0567254110433322,-0.0219365109266293,0.0248725759081059,0.0957148612627327,-0.0194306074579705,-0.128842279104067,0.213505392252135,0.00845885116546285,-0.0056936652135402,0.0472216929377689,-0.220336598942486,0.130312039740245,"SPP","variegatus"
"R_42",0.197097734919753,0.176529224433758,0.212089487235456,0.26513579217428,0.212089270388927,0.184608202623308,0.0551803123909431,0.0709998870295193,0.14072429951845,0.0412623164541783,0.347302315177602,0.410250550597236,0.0772667231994914,0.0772631267011399,0.12942231997668,0.195485951871575,0.524839727043517,0.128940480100046,"MRK","variegatus"
"R_21",0.227913366293317,0.253062466494673,0.247072179569819,0.279369155090868,0.249209154610418,0.378764507696632,0.064031350792862,0.106659681970562,0.107247150398947,0.300012144309795,0.229939147912777,0.490657004497598,0.296267876951214,0.149727565014033,0.100815789839468,0.261482335588434,0.582611482784725,0.2250498839792,"MRK","variegatus"
"R_20",0.068746317284236,0.0425852467970162,0.0317184127175935,-0.0211917081415699,0.0420924297657739,0.16103398477364,-0.110070297583662,-0.0431312325143908,-0.089723057284793,-0.0711461966165994,0.229940456184964,0.361666524853909,-0.0580658738824305,-0.0104735638723903,-0.10382869882296,0.0665491437813365,0.134901650024243,0.092612442201969,"MRK","variegatus"
"R_13",-0.0899697170373096,-0.231956244128182,-0.227427999426215,-0.0863100110987491,-0.17157293948151,-0.194402647838309,0.00460437201131048,-0.157205936623625,0.0227588422542896,-0.384384405039485,-0.473036368265629,0.108607269120722,-0.310719474939313,-0.0474815277749579,-0.377764495506564,-0.132800755116963,0.341156070219885,-0.17562706407407,"MRK","variegatus"
"R_10",0.106431108829404,0.0495377045473271,0.0603386739662206,0.11107436420855,0.138504759860969,0.129561408609748,0.102051492832791,0.0018713478947322,0.0564342948631833,0.253763188266967,0.0666682951842578,0.19246336477885,-0.0845630202711981,0.0612102232093015,0.134797774218583,0.132316290307322,0.462619870213829,0.0279956137940254,"MRK","variegatus"
"R_09",0.085885114265277,0.0606419954455837,0.0967459192784888,0.0665254751659543,0.179034410232356,0.281400899053541,0.0548061307161829,-0.00879249803232271,0.147378609164626,0.20532675723615,0.110621688984253,0.119788910732417,-0.100014085276191,0.0720337441852623,0.249682383021944,0.160927756482332,0.597229454819288,0.0602864023127363,"MRK","variegatus"
"O_70",-0.112463728715628,-0.0231729525516602,0.0266272272868304,-0.0347090985366888,-0.0905357002330724,-0.100198773595093,-0.0638717131891404,0.0126566223409414,-0.0045486225481529,0.0341729800041668,-0.0669996489797308,-0.0038688019928026,0.0338397719909531,0.0300014688767383,-0.0391129576059241,-0.0482025722327767,-0.470669667417893,-0.0210214861895248,"PAI","variegatus"
